1.0,1.0,1.0,-0.0,-0.0,0.0,4.095762729644775,-7.428771018981934,-4.90017557144165
1.0,1.0,1.0,-0.0,-0.0,0.0,-2.6955790519714355,-7.298508167266846,-0.9133773446083069
1.0,1.0,1.0,-0.0,-0.0,0.0,1.3150718212127686,-7.025524139404297,-15.20687484741211
1.0,1.0,1.0,-0.0,-62.92329406738281,0.0,-5.434441566467285,-7.6743011474609375,-21.181529998779297
1.0,1.0,1.0,-0.0,-0.0,0.0,3.3398733139038086,-7.419215202331543,-21.181529998779297
1.0,1.0,1.0,-0.0,-0.0,0.0,-0.30124568939208984,-7.419215202331543,-29.29829216003418
1.0,1.0,1.0,-0.0,-0.0,0.0,4.186412334442139,-6.725309371948242,-37.91745376586914
1.0,1.0,1.0,-0.0,36.32929992675781,-0.0,-5.342651844024658,-6.393599987030029,-40.3010139465332
1.0,1.0,1.0,-0.0,-121.0473861694336,0.0,3.3768694400787354,-7.383007049560547,-46.72183609008789
1.0,1.0,1.0,-0.0,23.556800842285156,-0.0,6.605550765991211,-7.190917491912842,-56.29035949707031
0.9999999403953552,1.0,0.9999999403953552,-0.0,-148.1551055908203,0.0,-5.574220657348633,-7.603489875793457,-61.43549346923828
1.0,1.0,1.0,-0.0,-121.0473861694336,0.0,4.046369552612305,-7.603489875793457,-69.75452423095703
1.0,1.0,1.0,-0.0,67.1567153930664,-0.0,2.583385467529297,-7.4503068923950195,5.821774005889893
1.0,1.0,1.0,-0.0,78.4442138671875,-0.0,-3.156919479370117,-7.441195487976074,29.25433349609375
1.0,1.0,1.0,-0.0,-27.055938720703125,0.0,4.737602233886719,-7.334919452667236,20.814891815185547
1.0,1.0,1.0,-0.0,8.714855194091797,-0.0,-5.169390678405762,-7.070539474487305,16.034963607788086
1.0,1.0,1.0,-0.0,-74.96461486816406,0.0,4.942009925842285,-6.392448902130127,35.674869537353516
1.0,1.0,1.0,-0.0,-0.0,0.0,-4.55369758605957,-7.157307147979736,42.772464752197266
1.0,1.0,1.0,-0.0,-106.51795196533203,0.0,3.3586068153381348,-7.5315260887146,47.66164779663086
1.0,1.0,1.0,-0.0,-0.0,0.0,-1.2242779731750488,-6.594331741333008,52.54860305786133
1.0,1.0,1.0,-0.0,-0.0,0.0,3.805241584777832,-7.651276588439941,64.61077880859375
1.0,1.0,1.0,-0.0,-0.0,0.0,-5.435182094573975,-7.4173264503479,74.88837432861328
1.0,1.0,1.0,-28.902116775512695,39.871620178222656,15.425291061401367,10.16478443145752,-1.6018505096435547,64.63565826416016
1.0,1.0,1.0,-15.932490348815918,51.15030288696289,8.434366226196289,8.616904258728027,-1.6018505096435547,72.4743423461914
1.0,1.0,1.0,6.446596145629883,-11.612937927246094,-8.159828186035156,-7.871854305267334,-5.988940238952637,65.8060302734375
1.0,1.0,1.0,33.2047004699707,45.96685028076172,-21.119688034057617,-10.388559341430664,-1.8207945823669434,59.490989685058594
1.0,1.0,1.0,33.2047004699707,45.96685028076172,-21.119688034057617,-8.819990158081055,2.8785901069641113,49.489341735839844
1.0,1.0,0.9999999403953552,24.19943618774414,50.79496765136719,-24.60032081604004,-10.902281761169434,-1.4266166687011719,42.352516174316406
1.0,1.0,1.0,26.108003616333008,48.21683883666992,-25.18438148498535,-10.902281761169434,3.5571680068969727,33.487274169921875
1.0,1.0,1.0,23.598472595214844,20.651952743530273,-15.010351181030273,-10.902281761169434,-3.0907516479492188,31.170896530151367
1.0,1.0,1.0,33.56051254272461,77.04574584960938,-36.575782775878906,-11.710796356201172,5.620942115783691,58.27665328979492
0.9999999403953552,1.0,0.9999999403953552,20.612930297851562,57.98249435424805,-22.56917381286621,-10.902281761169434,-2.3834338188171387,18.674461364746094
0.9999999403953552,1.0,0.9999999403953552,20.612930297851562,57.98249435424805,-22.56917381286621,-9.298349380493164,-2.3834338188171387,0.9636745452880859
1.0,0.9999999403953552,1.0,21.76978874206543,77.66912078857422,-21.052541732788086,-9.298349380493164,-5.170764923095703,-6.177454471588135
1.0,0.9999999403953552,0.9999999403953552,32.84899139404297,61.92939376831055,-33.42048645019531,-9.298349380493164,-1.2715480327606201,-16.351503372192383
1.0,1.0,1.0,6.772571563720703,39.127105712890625,-15.101643562316895,-8.428256034851074,-1.586085319519043,-33.77314758300781
1.0,0.9999999403953552,1.0,13.496878623962402,41.599552154541016,-15.6964693069458,-8.428256034851074,-5.600043296813965,-47.22848892211914
1.0,1.0,1.0,35.556304931640625,19.99558448791504,-17.443496704101562,-8.049627304077148,-0.8652133941650391,-54.74811935424805
0.9999999403953552,0.9999999403953552,1.0,-10.597599029541016,2.06417179107666,-46.84312438964844,-9.414403915405273,-2.454751968383789,-66.8984603881836
0.9999999403953552,1.0,1.0,5.788341045379639,21.577795028686523,6.027683258056641,-7.868915557861328,-1.564291000366211,-73.15596771240234
1.0,1.0,1.0,-32.334110260009766,-61.619117736816406,2.701812267303467,-8.049627304077148,3.704991340637207,-51.132965087890625
1.0,1.0,1.0,-19.832061767578125,1.823144793510437,9.644965171813965,8.653152465820312,-2.153310775756836,53.63528823852539
1.0,1.0,1.0,-3.6651957035064697,41.369712829589844,27.75739860534668,11.337051391601562,-5.722515106201172,41.641475677490234
0.9999999403953552,1.0,1.0,-14.83395004272461,45.46049499511719,7.570169925689697,8.115066528320312,-1.507689118385315,34.29061508178711
1.0,1.0,0.9999999403953552,-31.005889892578125,47.96769714355469,14.173467636108398,10.537245750427246,-1.507689118385315,14.639942169189453
1.0,1.0,0.9999999403953552,-31.005889892578125,47.96769714355469,14.173467636108398,6.9000701904296875,-6.022763729095459,8.207396507263184
1.0,0.9999999403953552,1.0,-4.963776588439941,93.5788345336914,34.843692779541016,11.027420043945312,-3.1483583450317383,-16.515525817871094
1.0,0.9999999403953552,1.0,-17.764732360839844,71.61474609375,21.97269058227539,12.013762474060059,-2.0052602291107178,-28.51463508605957
1.0,1.0,1.0,-37.52334976196289,33.402931213378906,14.081136703491211,10.593217849731445,1.297393560409546,-39.90674591064453
1.0,1.0,0.9999999403953552,-44.09265899658203,59.5711669921875,25.466480255126953,9.441797256469727,4.759462356567383,-51.82062911987305
0.9999999403953552,1.0,1.0,-22.377870559692383,52.57646560668945,11.406465530395508,9.590171813964844,-1.0931825637817383,-61.980194091796875
1.0,1.0,1.0,-26.017038345336914,61.687625885009766,26.5421142578125,9.257552146911621,-0.7004389762878418,-1.8694894313812256
1.0,1.0,1.0,-17.903539657592773,39.923622131347656,5.955076217651367,7.936624050140381,4.340025901794434,6.1268310546875
0.9999999403953552,1.0,0.9999999403953552,-32.77207565307617,50.32848358154297,23.37311363220215,8.385400772094727,5.284303665161133,22.952014923095703
1.0,1.0,1.0,-18.466659545898438,46.049072265625,11.063447952270508,9.563207626342773,5.9448018074035645,41.272239685058594
1.0,1.0,1.0,20.559505462646484,55.72123336791992,-26.96567726135254,-8.962100982666016,6.402102470397949,-19.69818878173828
1.0,1.0,1.0,20.559505462646484,55.72123336791992,-26.96567726135254,-8.962100982666016,7.316563606262207,-42.763031005859375
1.0,1.0,1.0,-0.0,-0.0,29.100358963012695,8.881549835205078,8.427668571472168,-7.257705211639404
1.0,1.0,1.0,21.769786834716797,-60.799720764160156,-21.052541732788086,-8.197563171386719,5.2802228927612305,-6.177454471588135
1.0,1.0,1.0,-14.133932113647461,144.38351440429688,-32.82819747924805,10.665199279785156,6.626199722290039,-23.05510711669922
