0.810828447341919,1.4259514808654785,-0.7976146936416626
0.6634010672569275,1.3657951354980469,-0.6558164358139038
0.43405869603157043,1.4259514808654785,-0.7976146936416626
0.6247239112854004,1.4938925504684448,-0.9129471778869629
0.6247239112854004,1.5774554014205933,-0.7302742600440979
0.8075559735298157,1.74344801902771,-0.8172336220741272
0.8049947619438171,2.273364305496216,-1.2636810541152954
1.0157309770584106,1.6939753293991089,-0.6356369256973267
0.8017725348472595,1.6939753293991089,-0.4736216366291046
0.9823311567306519,2.4616787433624268,-1.5188475847244263
0.8302356600761414,2.4616787433624268,-1.6332340240478516
0.8440762162208557,2.602277994155884,-1.5188475847244263
0.7815303802490234,2.4444868564605713,-1.3221447467803955
0.8017725348472595,1.876731276512146,-0.6201106309890747
0.5326306819915771,3.005913734436035,-1.5188475847244263
-0.3264032006263733,3.0640318393707275,-1.8102307319641113
0.14980164170265198,3.2321200370788574,-2.150730609893799
-0.06983804702758789,3.121213674545288,-2.3957507610321045
-0.06983804702758789,3.2997584342956543,-2.115546464920044
0.20478621125221252,3.4061570167541504,-2.295880079269409
0.20478621125221252,3.2259292602539062,-1.9223804473876953
0.3837106227874756,3.4061570167541504,-2.295880079269409
0.20478621125221252,3.5778310298919678,-2.1473655700683594
-0.06983804702758789,3.121213674545288,-2.062181234359741
0.7553765773773193,3.2515463829040527,-1.7513830661773682
0.7553765773773193,3.495654821395874,-1.8980261087417603
0.5326306819915771,3.4430885314941406,-1.7152105569839478
0.7553765773773193,3.692368984222412,-1.685132384300232
0.8899028301239014,3.4430885314941406,-1.7152105569839478
0.7808310389518738,3.2183048725128174,-1.244476556777954
1.0112736225128174,3.333448886871338,-1.5777759552001953
1.0112736225128174,3.5483858585357666,-1.206778883934021
1.0188671350479126,3.701829195022583,-1.3827989101409912
1.1140769720077515,3.637596368789673,-1.0674974918365479
0.6016876697540283,3.370741128921509,-1.3717153072357178
1.0962039232254028,3.370741128921509,-1.3717153072357178
1.0510588884353638,3.1084580421447754,-1.6112217903137207
0.9682654738426208,3.2226195335388184,-1.3355636596679688
1.0541408061981201,3.5296645164489746,-1.5522280931472778
0.7608789205551147,3.665628433227539,-1.3238462209701538
0.7181279063224792,3.8178300857543945,-1.5496954917907715
-0.11650562286376953,3.172361135482788,-1.6717395782470703
-0.48372939229011536,3.162813663482666,-1.4471054077148438
-0.4219337999820709,3.0077762603759766,-1.5494282245635986
-0.5858586430549622,3.229841709136963,-1.3092178106307983
-0.4578314423561096,3.3266513347625732,-1.4527828693389893
-0.6336715221405029,3.3837790489196777,-1.326668381690979
-0.7799569368362427,3.5764682292938232,-1.5298206806182861
-1.0281864404678345,3.7743587493896484,-1.6347219944000244
-0.9731988906860352,3.7124106884002686,-1.664414405822754
-0.8022971153259277,3.797863006591797,-1.6414296627044678
-1.0699174404144287,3.8971469402313232,-1.8134652376174927
-0.9678535461425781,3.8198041915893555,-1.846664309501648
-1.15671706199646,3.9105172157287598,-1.8954380750656128
-0.9726441502571106,4.129993438720703,-1.9493637084960938
-0.9901213049888611,4.20398473739624,-2.1010589599609375
-0.4083535075187683,3.5801913738250732,-1.8825830221176147
-1.0710060596466064,4.258922576904297,-1.9485321044921875
-0.9838933944702148,3.925947666168213,-1.9207152128219604
-0.28594517707824707,3.7484846115112305,-1.9915258884429932
-0.49841636419296265,3.7210028171539307,-1.8308463096618652
-0.4461705982685089,3.8520495891571045,-1.9502671957015991
-0.44488784670829773,3.5546748638153076,-1.7599364519119263
-0.3941434621810913,3.417740821838379,-1.7060511112213135
-1.0423933267593384,3.831476926803589,-1.491639256477356
-0.7126596570014954,3.4838218688964844,-1.0490548610687256
-1.055783748626709,4.026609420776367,-1.605175495147705
-1.0885818004608154,3.9798855781555176,-1.475524663925171
-1.0258804559707642,3.7958920001983643,-1.265642762184143
-0.7875327467918396,3.6455276012420654,-1.1551482677459717
-0.927304208278656,3.714254379272461,-1.2288519144058228
-0.8241767287254333,3.5506787300109863,-1.3191921710968018
-0.8241767287254333,3.5506787300109863,-1.3191921710968018
-1.1161497831344604,3.5506787300109863,-1.3191921710968018
-1.1029629707336426,3.58992600440979,-1.5546667575836182
